Price,Address,Listing URL,Short Address,Zip,City,County,State,Beds,Baths,Footage,Raw Property Details,Price Per Sq. Ft.,Date Scraped,Latitude,Longitude,Broker Name,Status,Type,Lot Area,Lot Area Units,Raw Rent Details,Lowest Rent,Highest Rent,Rent Zestimate,Zestimate,Tax Assessed Value (Most Recent),Date Price Last Changed,Price Change,Currency,Last Date Sold,Last Date Sold Price,Most Recent Date Listed for Sale,Most Recent Price Listed for Sale,Days on the Market (For Sale),Days on Zillow,MLS Id,Premium Status,Broker Phone (Premium Data),Listed By (Premium Data),Lister Phone (Premium Data),Agent Name (Premium Data),Agent Phone (Premium Data),Agent Email (Premium Data),Co-Agent Name (Premium Data),Co-Agent Phone (Premium Data),Buyer Agent Fee (Premium Data),Buyer Agent Name (Premium Data),Association Name (Premium Data),Association Fee (Premium Data),Monthly HOA Fees (Premium Data),Year Built (Premium Data),Stories (Premium Data),Heating (Premium Data),Cooling (Premium Data),Fireplace (Premium Data),Flooring (Premium Data),Foundation (Premium Data),Garage Capacity (Premium Data),Sewer (Premium Data),Subdivision (Premium Data),Property Condition (Premium Data),Roof Type (Premium Data),Virtual Tour (Premium Data),MLS Source (Premium Data),Parcel Id (Premium Data),Favorite Count (Premium Data),Page Views (Premium Data),Tax Paid (Most Recent) (Premium Data),Has Private Pool (Premium Data),Pool Features (Premium Data),Elementary School Rating (Premium Data),Middle School Rating (Premium Data),High School Rating (Premium Data),Transit Score (Premium Data),Walk Score (Premium Data),Bike Score (Premium Data),Description (Premium Data),Friend 1 (Cumberland) - Drive Distance (km),Friend 1 (Cumberland) - Drive Time (min),Friend 1 (Cumberland) - Walk Distance (km),Friend 1 (Cumberland) - Walk Time (min),Friend 1 (Cumberland) - Transit Distance (km),Friend 1 (Cumberland) - Transit Time (min),Friend 2 (Larkspur) - Drive Distance (km),Friend 2 (Larkspur) - Drive Time (min),Friend 2 (Larkspur) - Walk Distance (km),Friend 2 (Larkspur) - Walk Time (min),Friend 2 (Larkspur) - Transit Distance (km),Friend 2 (Larkspur) - Transit Time (min),Vic Work (Oyster Point) - Drive Distance (km),Vic Work (Oyster Point) - Drive Time (min),Vic Work (Oyster Point) - Walk Distance (km),Vic Work (Oyster Point) - Walk Time (min),Vic Work (Oyster Point) - Transit Distance (km),Vic Work (Oyster Point) - Transit Time (min)
"$11,500","53 Wilmot St, San Francisco, CA 94115",https://www.zillow.com/homedetails/53-Wilmot-St-San-Francisco-CA-94115/114317397_zpid/,,94115,San Francisco,,CA,3,3,2200,3 bds | 3 ba | 2200 sqft,$5.23,"Fri, 2026-04-17",37.7875,-122.432846,,FOR_RENT,SINGLE_FAMILY,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72,18.9,3.61,51.6,3.8,32.5,24.44,26.9,19.93,162.8,21.22,81.5,18.3,20.9,19.75,277.9,29.06,81.4
"$11,495","500 Miramar Ave, San Francisco, CA 94112",https://www.zillow.com/homedetails/500-Miramar-Ave-San-Francisco-CA-94112/15140798_zpid/,,94112,San Francisco,,CA,5,3,3100,5 bds | 3 ba | 3100 sqft,$3.71,"Fri, 2026-04-17",37.725883,-122.45792,,FOR_RENT,SINGLE_FAMILY,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.37,18.8,6.17,85.5,6.97,43.5,29.27,28.0,27.16,262.4,28.77,88.4,15.27,14.9,14.72,206.7,20.36,87.1
"$11,000","1914 Golden Gate Ave, San Francisco, CA 94115",https://www.zillow.com/homedetails/1914-Golden-Gate-Ave-San-Francisco-CA-94115/2060467337_zpid/,,94115,San Francisco,,CA,3,3,,3 bds | 3 ba ,,"Fri, 2026-04-17",37.77849,-122.44265,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.67,16.0,3.51,49.0,3.68,37.2,24.27,27.7,21.14,178.4,22.31,77.7,18.13,21.4,19.57,274.7,27.25,77.5
"$10,900","175 Vasquez Ave, San Francisco, CA 94127",https://www.zillow.com/homedetails/175-Vasquez-Ave-San-Francisco-CA-94127/15133956_zpid/,,94127,San Francisco,,CA,4,4,2600,4 bds | 4 ba | 2600 sqft,$4.19,"Fri, 2026-04-17",37.74416,-122.460266,,FOR_RENT,SINGLE_FAMILY,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.68,15.8,4.58,64.8,5.47,31.1,30.21,31.6,25.24,236.8,27.09,77.5,16.21,17.9,17.13,240.9,21.46,73.2
"$10,500","2200 Sacramento St APT 206, San Francisco, CA 94115",https://www.zillow.com/homedetails/2200-Sacramento-St-APT-206-San-Francisco-CA-94115/15074384_zpid/,,94115,San Francisco,,CA,2,2,,2 bds | 2 ba ,,"Fri, 2026-04-17",37.79068,-122.4295,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.16,21.3,3.63,51.6,4.35,37.8,24.35,27.6,19.68,160.1,20.56,76.4,18.21,21.4,19.67,276.5,29.75,84.8
"$10,500","1439 Page St, San Francisco, CA 94117",https://www.zillow.com/homedetails/1439-Page-St-San-Francisco-CA-94117/63196930_zpid/,,94117,San Francisco,,CA,3,2,1924,3 bds | 2 ba | 1924 sqft,$5.46,"Fri, 2026-04-17",37.770996,-122.44443,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.43,13.5,3.06,42.9,4.51,29.8,24.2,27.3,21.66,186.8,24.62,84.3,18.07,19.9,19.12,268.6,28.07,80.2
"$10,495","3326 California St APT 2, San Francisco, CA 94118",https://www.zillow.com/homedetails/3326-California-St-APT-2-San-Francisco-CA-94118/54854498_zpid/,,94118,San Francisco,,CA,3,3,1466,3 bds | 3 ba | 1466 sqft,$7.16,"Fri, 2026-04-17",37.787224,-122.44944,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.45,24.0,4.99,70.2,5.63,46.2,25.98,32.6,21.36,183.7,22.62,87.7,19.84,25.2,21.06,296.0,30.55,91.2
"$10,495","817-821 Oak St #7057R, San Francisco, CA 94117",https://www.zillow.com/homedetails/817-821-Oak-St-7057R-San-Francisco-CA-94117/460081562_zpid/,,94117,San Francisco,,CA,4,3,,4 bds | 3 ba ,,"Fri, 2026-04-17",37.773483,-122.432785,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,10.8,2.19,30.4,2.29,22.1,22.86,22.8,20.6,171.9,22.28,74.6,16.73,16.4,18.32,256.2,21.6,86.7
"$10,000","2856 Sacramento St, San Francisco, CA 94115",https://www.zillow.com/homedetails/2856-Sacramento-St-San-Francisco-CA-94115/53734196_zpid/,,94115,San Francisco,,CA,3,2,1612,3 bds | 2 ba | 1612 sqft,$6.2,"Fri, 2026-04-17",37.789352,-122.439964,,FOR_RENT,CONDO,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53,22.1,4.29,61.3,4.46,39.5,25.28,29.6,20.61,173.7,21.9,84.9,19.14,22.7,20.42,287.1,29.91,87.3
"$10,000","1329 S Van Ness Ave, San Francisco, CA 94110",https://www.zillow.com/homedetails/1329-S-Van-Ness-Ave-San-Francisco-CA-94110/2079974151_zpid/,,94110,San Francisco,,CA,5,3,,5 bds | 3 ba ,,"Fri, 2026-04-17",37.751926,-122.41586,,FOR_RENT,TOWNHOUSE,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,7.8,1.52,21.8,1.57,16.9,24.46,24.9,21.71,187.4,22.56,62.3,12.99,13.2,14.79,208.8,20.03,60.1
"$10,000","1888 Green St, San Francisco, CA 94123",https://www.zillow.com/homedetails/1888-Green-St-San-Francisco-CA-94123/15072038_zpid/,,94123,San Francisco,,CA,3,2,1455,3 bds | 2 ba | 1455 sqft,$6.87,"Fri, 2026-04-17",37.79693,-122.43018,,FOR_RENT,CONDO,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.72,24.9,4.34,65.8,5.65,43.8,25.01,29.9,19.86,160.8,23.06,82.6,18.87,23.5,20.69,289.6,29.15,88.5
"$10,000","856 Page St, San Francisco, CA 94117",https://www.zillow.com/homedetails/856-Page-St-San-Francisco-CA-94117/2095321957_zpid/,,94117,San Francisco,,CA,4,3,,4 bds | 3 ba ,,"Fri, 2026-04-17",37.772778,-122.43493,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44,11.2,2.29,31.6,2.39,25.1,23.17,23.9,20.8,175.3,22.15,73.0,17.03,17.6,18.42,257.4,21.8,88.9
"$9,995","2989 Jackson St APT 1, San Francisco, CA 94115",https://www.zillow.com/homedetails/2989-Jackson-St-APT-1-San-Francisco-CA-94115/15081324_zpid/,,94115,San Francisco,,CA,3,2,,3 bds | 2 ba ,,"Fri, 2026-04-17",37.791103,-122.44424,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.21,23.6,4.88,69.1,4.93,43.9,25.95,30.9,20.86,176.9,24.58,90.5,19.82,25.9,20.95,294.9,30.48,92.0
"$9,950","65 High St, San Francisco, CA 94114",https://www.zillow.com/homedetails/65-High-St-San-Francisco-CA-94114/15132654_zpid/,,94114,San Francisco,,CA,4,3,2315,4 bds | 3 ba | 2315 sqft,$4.3,"Fri, 2026-04-17",37.748398,-122.443245,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.88,9.5,2.88,40.1,3.06,29.1,26.7,31.7,23.6,212.8,25.24,88.5,16.07,18.1,16.58,229.5,20.69,82.2
"$8,950","2140 Pacific Avenue Apartments, 2140 Pacific Ave #402, San Francisco, CA 94115",https://www.zillow.com/apartments/san-francisco-ca/2140-pacific-avenue-apartments/5YpsJ4/,,94115,San Francisco,,CA,2,2,1550,2 bds | 2 ba | 1550 sqft,$5.77,"Fri, 2026-04-17",37.794155,-122.430565,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55,23.6,4.17,58.9,4.75,39.8,24.84,28.9,19.73,159.2,21.13,83.3,18.7,22.6,20.2,283.9,26.8,82.8
"$8,750","1866 Union St, San Francisco, CA 94123",https://www.zillow.com/homedetails/1866-Union-St-San-Francisco-CA-94123/79846280_zpid/,,94123,San Francisco,,CA,3,2,1130,3 bds | 2 ba | 1130 sqft,$7.74,"Fri, 2026-04-17",37.798046,-122.43008,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.79,25.6,4.47,68.0,5.77,42.8,25.09,30.6,19.93,161.9,22.93,80.9,18.95,24.1,20.77,291.1,29.07,87.1
"$8,495","1388 Gough St APT 1001, San Francisco, CA 94109",https://www.zillow.com/homedetails/1388-Gough-St-APT-1001-San-Francisco-CA-94109/15076784_zpid/,,94109,San Francisco,,CA,2,2,1382,2 bds | 2 ba | 1382 sqft,$6.15,"Fri, 2026-04-17",37.785896,-122.424446,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18,17.1,3.22,46.4,4.09,33.0,23.47,24.2,19.31,152.3,22.07,71.6,17.33,18.2,19.09,265.9,28.06,75.0
"$8,000","996 Noe St, San Francisco, CA 94114",https://www.zillow.com/homedetails/996-Noe-St-San-Francisco-CA-94114/332859968_zpid/,,94114,San Francisco,,CA,2,2,972,2 bds | 2 ba | 972 sqft,$8.23,"Fri, 2026-04-17",37.75327,-122.43237,,FOR_RENT,TOWNHOUSE,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31,4.5,1.36,19.4,1.29,14.9,24.29,28.0,22.33,199.3,24.1,80.6,14.67,18.9,16.12,223.2,19.55,75.2
"$5,795","3235 17th St, San Francisco, CA 94110",https://www.zillow.com/homedetails/3235-17th-St-San-Francisco-CA-94110/337887859_zpid/,3235 17th St,94110,San Francisco,San Francisco County,CA,3,3,1288,3 bds | 3 ba | 1288 sqft,$4.5,"Wed, 2026-04-22",37.76329,-122.4181,,FOR_RENT,APARTMENT,1288,sqft,,,,"$6,722","$1,124,500","$560,556",,,$,,,,,,0,,Elite-tier data preview,,SF City Properties (Listed by property owner),,,,,,,,,,,,,,,,,Hardwood,,,,,,,,Zillow Rentals,3575120,,,"$7,437",,,3,4,2,94,100,100,"Welcome to your dream home in Mission Dolores!

This stunning 2-level residence offers a perfect blend of comfort and style, with an open floor plan and an abundance of natural lighting. Step outside to your private, secluded backyard adorned with beautiful mature plants, providing a serene oasis for relaxation and entertainment.

Pets are more than welcome here, and with an extra deposit, your furry friends will have the opportunity to enjoy this beautiful space as much as you do. Convenience is paramount with in-unit laundry, ensuring you never have to leave the comfort of your home for chores.

You'll have the added luxury of a parking spot in the garage, ensuring your vehicle is safe and secure. Plus, the location couldn't be more ideal, as you'll be surrounded by an array of shops, restaurants, bars, cafes, Whole Foods, and the famous Bi-Rite Market, all just a stone's throw away.

For commuters, quick access to both Highway 101 and Highway 280 make travel a breeze, opening up a world of possibilities for exploration and adventure.

Inside, high-end appliances await you, elevating your culinary experiences to new heights. The unit boasts beautiful hardwood floors throughout, except in the bathrooms, where modern amenities meet functionality. Ample storage ensures all your belongings find their rightful place.

Don't miss the opportunity to make this exceptional property your home. Embrace the lifestyle you've always desired in this Mission Dolores gem.

-Application
-Proof of income
-Credit report/score
-Rent $5,350/month
-Security deposit: $6,000
-Pet deposit: $500/per (refundable)
-Application fee: $35/per applicant 
-Administrative fee/move-in fee: 10% of rent (one time payment non-refundable) 
-Lease term: One-year, then month-to-month
-Owner pays for water and garbage
-No smokingShow more",1.05,4.6,1.05,15.6,1.05,15.6,21.56,22.4,20.48,170.7,21.17,61.2,15.26,18.0,15.58,220.8,23.3,74.3
"$8,995","447 Spruce St, San Francisco, CA 94118",https://www.zillow.com/homedetails/447-Spruce-St-San-Francisco-CA-94118/2058229735_zpid/,447 Spruce St,94118,San Francisco,San Francisco County,CA,3,2,1640,3 bds | 2 ba | 1640 sqft,$5.48,"Wed, 2026-04-22",37.78667,-122.45373,,FOR_RENT,SINGLE_FAMILY,1640,sqft,,,,"$5,396","$2,472,100",,,,$,,,,,,3 hours,,Elite-tier data preview,,John Murphy (Listed by brokerage),,John Murphy,,,,,,,,,,,,Electric,,,"Garbage included in rent, Heating",,,,,,,,Zillow Rentals,,,,,,,7,8,7,69,96,82,"Timelessly Elegant Newly Remodeled Penthouse Flat | In-U W/D | Compass
Situated on a picturesque tree-lined block in the heart of Presidio Heights, on the cusp of Laurel Village, steps from Cal-Mart and fine dining along Sacramento Street, this newly remodeled top-floor, full-floor flat encompasses the perfect set of attributes, rendering it the premiere 3 bedroom rental property in the North Side of San Francisco. This contemporary, updated Presidio Heights Stunner combines the timeless elegance of its pre-war roots, with a modern interpretation on a classically desirable San Francisco Edwardian footprint. Remaining true to the homes well-thought-out original design philosophy, the home takes advantage of bygone proportionality and volume, resulting in a ultra-functional expression of modern, understated elegance. Spread over 1,700 square feet of inviting, light filled living spaces, the home exudes warmth in addition to a profound sense of history and care. Call now, as rental properties of this caliber rarely present themselves. 

Key Terms:
- TeShow more",5.78,24.1,5.39,75.9,7.55,42.4,26.42,32.7,21.76,189.4,22.92,87.8,21.13,27.2,20.87,294.4,26.91,106.0
"$4,500","1317 5th Ave #1, San Francisco, CA 94122",https://www.zillow.com/homedetails/1317-5th-Ave-1-San-Francisco-CA-94122/461891890_zpid/,1317 5th Ave #1,94122,San Francisco,San Francisco County,CA,2,2,1550,2 bds | 2 ba | 1550 sqft,$2.9,"Wed, 2026-04-22",37.763866,-122.46229,,FOR_RENT,APARTMENT,1550,sqft,,,,,,,,,$,,,,,,4 hours,,Elite-tier data preview,,Chesley Chen (Listed by property owner),,,,,,,,,,,,,,Forced Air,Central Air,,Hardwood,,,,,,,,Zillow Rentals,,,,,,,9,8,7,66,97,77,"Classic Edwardian with original hardwood floors. It is an entire flat so there is tons of natural light. Feel free to plant in the garden or just relax there. There is a small deck outside of the back door. This is a 2 bedroom, but the dining room can be used as a 3rd bedroom. Sorry no short term sublets/rentals like Airbnb please. If the place is to be used as a 3 bedroom, we would need to check the credit history of all three potential tenants. The building is just a two minute walk to Golden Gate Park, 5 minutes from UCSF, 30 seconds to an N Judah stop and a five minutes to 9th and Irving where restaurants and shops are aplenty. One dog and/or one cat are welcomed, as long as they are house broken or litter box trained. For dog owners, the off leash dog run in Golden Gate Park is right at the 5th Avenue entrance.

Owner pays for water, sewage and garbage pickup. Tenant pays for gas/electric and internet and anything else such as cable.Show more",4.35,15.2,4.12,59.9,6.98,38.1,26.1,31.7,23.7,214.9,26.02,78.5,19.33,23.3,18.83,263.8,31.36,99.5
"$9,500","2003 Franklin St #1, San Francisco, CA 94109",https://www.zillow.com/homedetails/2003-Franklin-St-1-San-Francisco-CA-94109/461887658_zpid/,2003 Franklin St #1,94109,San Francisco,San Francisco County,CA,2,2,1350,2 bds | 2 ba | 1350 sqft,$7.04,"Wed, 2026-04-22",37.793076,-122.42493,,FOR_RENT,APARTMENT,1350,sqft,,,,,,,,,$,,,,,,9 hours,,Elite-tier data preview,,Quest Real Estate (Listed by listing agent),,Quest Real Estate,,,,,,,,,,,,Forced Air,,,"Hardwood, Tile",,,,,,,,Zillow Rentals,,,,,,,6,7,7,87,97,62,"Welcome to 2003 Franklin Street - this very large and special true 2 bedroom full-floor flat is an entertainer's dream! Approximately 1350 square feet with very large living spaces, separate living, dining & sitting rooms! Newly remodeled with high ceilings, custom period moldings and wainscoting throughout, designer finishes and new paint throughout. Two fully remodeled bathrooms with shower stalls, designer tile and custom frameless glass. Shared backyard space! Very centrally located in one of San Francisco most desirable neighborhoods in the heart of Pacific Heights between Washington and Jackson Streets. This full floor residence has walls of windows for great natural light, oversized large kitchen with ample counter space, covered in hardwood floors, huge living spaces and great 2nd level location! In-unit washer and dryer! Close to public transportation, tech shuttles, easy and access to North Bay commute. Very close to bars, restaurants and shops, easy walk to Polk shops and restaurants and 3 blocks to Whole Foods, 1.5 blocks to Lafayette Park and easy access to Fillmore, Union and Chestnut Street shops and restaurants, Alta Plaza Park and Fort Mason!

Kitchen Extra-large, newly remodeled with custom cabinetry, walls of windows very bright! New tile flooring and new extra-long stone countertops/backsplash, ample cabinet space, stainless steel appliance suite including gas range, hood, dishwasher and in-unit laundry tucked away in the corner! The space is next to the entertaining bar area with built-in wine cooler in the wet bar area with tons of cabinet space as well. 

Living, dining and sitting rooms -- Very large spaces, very flexible spaces for use as office spaces, sitting room or game room, very high ceilings, custom period moldings and wainscoting throughout, massive windows and hardwood floors! Each room has multiple large windows facing front and side of the home, living room area is huge with decorative fireplace, perfect setup for entertaining and couch/TV setup and space for other setup! Separate dining area is perfectly located next to the kitchen and wine bar entertaining area with built-in wine cooler, with tons of space for large dining table, chairs and cabinet and/or buffet table. All spaces have ample room to setup a desk area for work from home, or entertaining spaces!

Bedrooms/Bathrooms - Large room with fully remodeled with ensuite bathrooms, new engineered hardwood flooring, ample size closet with multiple windows, new finishes and hardware, high ceilings and custom bathrooms. Both bathrooms fully remodeled with custom designer finishes, frameless glass shower doors, new vanities, new hardware and finishes!

About the Location

Pretty much close to everything you can possibly want, location doesn't get any better than this - very desirable location between Jackson and Washington Streets! Walker's Paradise, 96 WalkScore, very close to bars, restaurants and shops, easy walk to Polk shops and restaurants and 3 blocks to Whole Foods, 1.5 blocks to Lafayette Park and easy access to Fillmore, Union and Chestnut Street shops and restaurants, Alta Plaza Park and Fort Mason! Excellent transit, 86 TransitScore, Clay and Franklin Muni, Jackson and Gough and Van Ness and California Muni, 96 Walk, 86 transit and 62 bike scores
 Walk to Whole Foods, Avenue Fine Food Market, Polk Clay Liquor, Spencer and Daniels and so much more!

Great food and restaurants nearby include, 1.5 blocks to famous House of Prime Rib, Swan Oyster Depot, The Crepe House, MIXT, Bonita Taquiera, El Capitan Taquiera, Harris Restaurant, Acquerello Restaurant, Sorella Restaurant, Common Sage, Goldenette, Son and Garden, Fiorella Polk, Hoi An Vietnamese, Ti Piacera Ristorante, Bell Tower, Street Restaurant and Bar, Hummus Mediterranean, Nisei, The New Spot on Polk, Korean Soul Kitchen, Karam, Mezcalito, Mashita Galbi, Leopolds, Rise and Set, Dunya Mediterranean, and so much more!

Close to great bars and coffee shops nearby include, Bar Iris, Polkcha, Hrper& Rye, Hi-Lo Clb, Macondray, Lush Lounge, The Buccaneer, Shaghai Kelly's. Royal Ground Coffee, Moka Coffee, Juniper, Fueling Station Cafe, UPFORDAYS Cafe and Bakery, Cafe Reveille, Souvenir Coffee Co, St. Frank Coffee, Sunday Morning Coffee and so many more! Nearby in Marine/Chestnut, CC's Cocktail Lounge, Final Final, For The Record, Reed and Greenough Distillery, Delaney's Bar, Marina Lounge, Horseshoe Tavern, Hi Fi Lounge, Comet Club, Stock in Trade, Mauna Loa, Bus Stop, Steamed Sloth, Wild Hare and more! Coffee Roastery, Chestnut Street Coffee Roastery, Davids Tea, Starbucks, Peets Coffee, Wrecking Ball Coffee, Illy Caffe, and Perry's on Union!

Rental Qualifications

In addition to the information required on the application, income equaling 3 times the monthly rent, positive rental history, positive credit history with minimum 700 credit scores, renters' insurance with liability insurance, in an amount not less than $300k, with Housing Provider as additional interest are all requirements. Security deposit is based on credit, minimum security deposit is listed above. All adults must view the flat in person and submit an application.

Contact Information

To schedule a private showing, please contact Quest Real Estate Please click the reply button above to view contact information.

Quest Real Estate provides boutique property management services, paperless transactions and excellent customer service!

CalDRE 01717506 | Equal Housing Opportunity | All information deemed accurate but not guaranteed, subject to change at any time, Agent does not assume legal responsibility for omissions or errors.

1 year lease, water, garbage and sewer included with rentShow more",4.25,22.7,4.07,58.2,4.89,35.5,24.54,28.3,19.1,153.5,20.17,75.6,19.3,22.9,19.21,268.0,26.68,92.5
